% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
104211 +1.289800962e-04 +1.289800962e-04 -1.613098710e+02 -1.613098710e+02 -5.3607e-01 -3.1688e-01 +4.7559e-01 -5.2672e-01 -2.8421e-01 +4.3697e-01 -1.6607e-01 -6.0503e-01 +7.3898e-01 +1.1938e-01 +1.6156e-01 -7.5908e-01 +8.1367e-01 -5.4366e-01 -3.6819e-01 +2.3664e-02 +7.0050e-01 +1.9295e-01 +2.8087e-01 +7.6798e-01
105046 +8.065141125e-05 +8.065141125e-05 -1.613099193e+02 -1.613099193e+02 -5.3505e-01 -3.1722e-01 +4.7315e-01 -5.2577e-01 -2.8558e-01 +4.3631e-01 -1.6501e-01 -6.0693e-01 +7.3729e-01 +1.1846e-01 +1.5994e-01 -7.5751e-01 +8.1283e-01 -5.4313e-01 -3.6843e-01 +2.3437e-02 +7.0116e-01 +1.9138e-01 +2.8147e-01 +7.6809e-01
105730 +5.905120523e-05 +5.905120523e-05 -1.613099409e+02 -1.613099409e+02 -5.3537e-01 -3.1717e-01 +4.7404e-01 -5.2599e-01 -2.8508e-01 +4.3668e-01 -1.6524e-01 -6.0632e-01 +7.3800e-01 +1.1867e-01 +1.6047e-01 -7.5799e-01 +8.1311e-01 -5.4334e-01 -3.6841e-01 +2.3457e-02 +7.0088e-01 +1.9194e-01 +2.8131e-01 +7.6818e-01
105821 +3.144800843e-05 +3.144800843e-05 -1.613099686e+02 -1.613099686e+02 -5.3542e-01 -3.1712e-01 +4.7404e-01 -5.2597e-01 -2.8499e-01 +4.3659e-01 -1.6528e-01 -6.0631e-01 +7.3794e-01 +1.1882e-01 +1.6056e-01 -7.5799e-01 +8.1322e-01 -5.4345e-01 -3.6846e-01 +2.3357e-02 +7.0082e-01 +1.9199e-01 +2.8119e-01 +7.6800e-01
106206 +2.273031751e-05 +2.273031751e-05 -1.613099773e+02 -1.613099773e+02 -5.3545e-01 -3.1711e-01 +4.7413e-01 -5.2599e-01 -2.8493e-01 +4.3660e-01 -1.6535e-01 -6.0620e-01 +7.3798e-01 +1.1883e-01 +1.6057e-01 -7.5805e-01 +8.1314e-01 -5.4351e-01 -3.6845e-01 +2.3505e-02 +7.0084e-01 +1.9208e-01 +2.8109e-01 +7.6809e-01
106835 +1.531722586e-05 +1.531722586e-05 -1.613099847e+02 -1.613099847e+02 -5.3501e-01 -3.1736e-01 +4.7306e-01 -5.2557e-01 -2.8577e-01 +4.3632e-01 -1.6488e-01 -6.0706e-01 +7.3725e-01 +1.1844e-01 +1.5987e-01 -7.5732e-01 +8.1285e-01 -5.4325e-01 -3.6869e-01 +2.3283e-02 +7.0124e-01 +1.9116e-01 +2.8143e-01 +7.6811e-01
107202 +9.789171770e-06 +9.789171770e-06 -1.613099902e+02 -1.613099902e+02 -5.3507e-01 -3.1733e-01 +4.7330e-01 -5.2564e-01 -2.8551e-01 +4.3633e-01 -1.6498e-01 -6.0685e-01 +7.3744e-01 +1.1851e-01 +1.6001e-01 -7.5738e-01 +8.1288e-01 -5.4330e-01 -3.6860e-01 +2.3376e-02 +7.0117e-01 +1.9136e-01 +2.8135e-01 +7.6802e-01
107516 +5.089314556e-06 +5.089314556e-06 -1.613099949e+02 -1.613099949e+02 -5.3445e-01 -3.1758e-01 +4.7198e-01 -5.2510e-01 -2.8638e-01 +4.3600e-01 -1.6442e-01 -6.0771e-01 +7.3655e-01 +1.1800e-01 +1.5917e-01 -7.5653e-01 +8.1251e-01 -5.4303e-01 -3.6881e-01 +2.3157e-02 +7.0155e-01 +1.9035e-01 +2.8169e-01 +7.6798e-01
107642 +2.466339282e-06 +2.466339282e-06 -1.613099975e+02 -1.613099975e+02 -5.3453e-01 -3.1755e-01 +4.7219e-01 -5.2517e-01 -2.8622e-01 +4.3604e-01 -1.6449e-01 -6.0760e-01 +7.3667e-01 +1.1808e-01 +1.5927e-01 -7.5661e-01 +8.1254e-01 -5.4311e-01 -3.6884e-01 +2.3159e-02 +7.0148e-01 +1.9054e-01 +2.8164e-01 +7.6801e-01
108652 +1.521187954e-06 +1.521187954e-06 -1.613099985e+02 -1.613099985e+02 -5.3481e-01 -3.1744e-01 +4.7278e-01 -5.2542e-01 -2.8585e-01 +4.3621e-01 -1.6472e-01 -6.0723e-01 +7.3708e-01 +1.1830e-01 +1.5966e-01 -7.5705e-01 +8.1270e-01 -5.4327e-01 -3.6875e-01 +2.3199e-02 +7.0128e-01 +1.9099e-01 +2.8149e-01 +7.6805e-01
109205 +8.408737244e-07 +8.408737244e-07 -1.613099992e+02 -1.613099992e+02 -5.3484e-01 -3.1747e-01 +4.7273e-01 -5.2542e-01 -2.8589e-01 +4.3620e-01 -1.6471e-01 -6.0725e-01 +7.3706e-01 +1.1828e-01 +1.5964e-01 -7.5702e-01 +8.1269e-01 -5.4327e-01 -3.6874e-01 +2.3218e-02 +7.0133e-01 +1.9094e-01 +2.8150e-01 +7.6803e-01
109627 +6.150322349e-07 +6.150322349e-07 -1.613099994e+02 -1.613099994e+02 -5.3485e-01 -3.1745e-01 +4.7280e-01 -5.2544e-01 -2.8582e-01 +4.3623e-01 -1.6475e-01 -6.0718e-01 +7.3712e-01 +1.1832e-01 +1.5970e-01 -7.5710e-01 +8.1272e-01 -5.4329e-01 -3.6875e-01 +2.3221e-02 +7.0129e-01 +1.9101e-01 +2.8146e-01 +7.6805e-01
110102 +3.941647719e-07 +3.941647719e-07 -1.613099996e+02 -1.613099996e+02 -5.3482e-01 -3.1747e-01 +4.7269e-01 -5.2539e-01 -2.8590e-01 +4.3619e-01 -1.6471e-01 -6.0727e-01 +7.3704e-01 +1.1827e-01 +1.5961e-01 -7.5700e-01 +8.1267e-01 -5.4326e-01 -3.6876e-01 +2.3208e-02 +7.0133e-01 +1.9092e-01 +2.8149e-01 +7.6803e-01
110211 +2.394757246e-07 +2.394757246e-07 -1.613099998e+02 -1.613099998e+02 -5.3490e-01 -3.1742e-01 +4.7289e-01 -5.2548e-01 -2.8577e-01 +4.3626e-01 -1.6478e-01 -6.0714e-01 +7.3717e-01 +1.1834e-01 +1.5975e-01 -7.5714e-01 +8.1273e-01 -5.4331e-01 -3.6873e-01 +2.3228e-02 +7.0125e-01 +1.9108e-01 +2.8144e-01 +7.6804e-01
110819 +1.386773647e-07 +1.386773647e-07 -1.613099999e+02 -1.613099999e+02 -5.3486e-01 -3.1745e-01 +4.7278e-01 -5.2543e-01 -2.8584e-01 +4.3623e-01 -1.6473e-01 -6.0721e-01 +7.3710e-01 +1.1829e-01 +1.5969e-01 -7.5708e-01 +8.1271e-01 -5.4328e-01 -3.6875e-01 +2.3226e-02 +7.0129e-01 +1.9100e-01 +2.8147e-01 +7.6804e-01
111203 +9.175963100e-08 +9.175963100e-08 -1.613099999e+02 -1.613099999e+02 -5.3488e-01 -3.1745e-01 +4.7281e-01 -5.2545e-01 -2.8581e-01 +4.3624e-01 -1.6475e-01 -6.0719e-01 +7.3714e-01 +1.1830e-01 +1.5970e-01 -7.5710e-01 +8.1272e-01 -5.4329e-01 -3.6875e-01 +2.3228e-02 +7.0127e-01 +1.9103e-01 +2.8146e-01 +7.6804e-01
111810 +5.694150218e-08 +5.694150218e-08 -1.613099999e+02 -1.613099999e+02 -5.3486e-01 -3.1745e-01 +4.7277e-01 -5.2543e-01 -2.8584e-01 +4.3623e-01 -1.6473e-01 -6.0722e-01 +7.3711e-01 +1.1830e-01 +1.5968e-01 -7.5707e-01 +8.1270e-01 -5.4328e-01 -3.6875e-01 +2.3225e-02 +7.0129e-01 +1.9100e-01 +2.8147e-01 +7.6804e-01
112706 +2.814064715e-08 +2.814064715e-08 -1.613100000e+02 -1.613100000e+02 -5.3487e-01 -3.1745e-01 +4.7280e-01 -5.2544e-01 -2.8582e-01 +4.3624e-01 -1.6474e-01 -6.0720e-01 +7.3713e-01 +1.1830e-01 +1.5970e-01 -7.5709e-01 +8.1271e-01 -5.4329e-01 -3.6875e-01 +2.3227e-02 +7.0128e-01 +1.9102e-01 +2.8146e-01 +7.6804e-01
112846 +2.506217811e-08 +2.506217811e-08 -1.613100000e+02 -1.613100000e+02 -5.3486e-01 -3.1745e-01 +4.7278e-01 -5.2543e-01 -2.8583e-01 +4.3623e-01 -1.6473e-01 -6.0722e-01 +7.3711e-01 +1.1830e-01 +1.5968e-01 -7.5707e-01 +8.1270e-01 -5.4328e-01 -3.6876e-01 +2.3223e-02 +7.0129e-01 +1.9100e-01 +2.8147e-01 +7.6804e-01
113454 +1.384066195e-08 +1.384066195e-08 -1.613100000e+02 -1.613100000e+02 -5.3488e-01 -3.1745e-01 +4.7281e-01 -5.2544e-01 -2.8582e-01 +4.3624e-01 -1.6474e-01 -6.0720e-01 +7.3713e-01 +1.1831e-01 +1.5970e-01 -7.5709e-01 +8.1271e-01 -5.4329e-01 -3.6875e-01 +2.3224e-02 +7.0128e-01 +1.9102e-01 +2.8146e-01 +7.6804e-01
113859 +8.410182772e-09 +8.410182772e-09 -1.613100000e+02 -1.613100000e+02 -5.3487e-01 -3.1745e-01 +4.7280e-01 -5.2544e-01 -2.8582e-01 +4.3624e-01 -1.6474e-01 -6.0720e-01 +7.3713e-01 +1.1831e-01 +1.5970e-01 -7.5709e-01 +8.1271e-01 -5.4329e-01 -3.6875e-01 +2.3227e-02 +7.0128e-01 +1.9102e-01 +2.8146e-01 +7.6804e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.544839803e+05 +3.544839803e+05 +3.534839803e+05 +3.534839803e+05 +2.9191e+00 -4.5712e-01 +3.8229e-01 -2.2109e+00 +4.6839e+00 +4.7244e+00 +3.4551e+00 -1.0884e+00 -1.7363e+00 -2.2542e+00 -4.2797e+00 +4.1738e+00 +1.4186e+00 -3.5336e+00 -1.9531e+00 +3.6927e+00 -2.4353e+00 +4.7687e+00 +4.0534e+00 -2.1351e-01
6 +1.879624891e+05 +1.879624891e+05 +1.869624891e+05 +1.869624891e+05 -1.3103e+00 -1.1809e+00 -1.5389e-01 +6.4449e-01 +3.1231e+00 +5.8494e-01 +1.7848e+00 -3.7981e+00 +2.7036e+00 +4.3565e+00 -3.7889e+00 +1.1154e+00 -6.2775e-02 -7.9654e-01 +1.1232e-01 +4.8325e+00 -6.6314e-01 +4.1961e-01 +9.1641e-02 -3.9650e+00
17 +1.366841672e+05 +1.366841672e+05 +1.356841672e+05 +1.356841672e+05 -1.8100e+00 +1.6199e+00 +1.0658e+00 +1.5106e+00 +3.7926e-02 -1.5125e+00 -6.8828e-01 -2.5189e+00 +1.4331e+00 -3.0318e-01 -4.2120e+00 +8.4822e-01 -1.4738e+00 -2.9451e+00 +3.2741e+00 -4.0901e+00 -1.5802e+00 -3.8793e+00 -1.0694e+00 +1.0144e+00
101 +9.748649514e+04 +9.748649514e+04 +9.648649514e+04 +9.648649514e+04 -2.4754e-01 +3.4484e-01 -2.3929e+00 -6.5740e-01 -4.5800e+00 -1.9239e+00 -3.4648e+00 +4.7479e-02 +2.4812e+00 +5.1905e-01 -2.3289e+00 +3.3069e+00 -1.3121e+00 -2.8565e+00 +5.3145e+00 +6.6194e-01 -1.3374e+00 +8.7155e-02 -5.2943e-01 +1.4633e+00
202 +5.095783138e+04 +5.095783138e+04 +4.995783138e+04 +4.995783138e+04 -2.4754e-01 +1.2656e+00 -2.3929e+00 -6.5740e-01 -4.4449e+00 -1.9239e+00 -6.1366e-01 +4.7479e-02 +2.4812e+00 -1.5688e+00 -2.3289e+00 -2.3015e+00 -1.5741e+00 -2.8565e+00 +5.3145e+00 +6.6194e-01 -1.7731e+00 +2.7103e+00 -1.6295e+00 +1.4633e+00
210 +2.114332952e+04 +2.114332952e+04 +2.014332952e+04 +2.014332952e+04 -1.4054e+00 +1.6199e+00 -1.3295e+00 +1.7954e+00 +3.7926e-02 +8.1478e-02 -3.9489e+00 -2.5189e+00 -6.2779e-01 -3.0318e-01 -2.9903e+00 +8.4822e-01 -1.4738e+00 +1.8388e-01 +9.5076e-01 -1.0471e-01 -1.5802e+00 -1.4219e+00 -1.0694e+00 -2.5749e+00
602 +1.479730234e+04 +1.479730234e+04 +1.379730234e+04 +1.379730234e+04 +2.7001e+00 -1.1636e+00 -5.2193e-01 +8.1948e-01 -4.0778e-02 +2.8335e+00 +2.5602e-01 -1.8049e+00 +1.7831e+00 +2.1334e-01 +9.4524e-01 +1.1188e+00 -4.7267e-01 -3.3973e+00 -2.5537e+00 -2.0309e+00 -2.9204e-01 -8.2342e-01 -2.2525e+00 -1.5405e+00
1001 +7.445875305e+03 +7.445875305e+03 +6.445875305e+03 +6.445875305e+03 +1.4507e+00 +1.4993e+00 -8.3712e-01 +1.2494e+00 +6.5286e-01 +3.6431e-01 +2.9491e-01 +9.3311e-01 +6.9899e-01 -1.6505e+00 +3.0119e-01 +2.9549e+00 -1.7838e+00 -4.6899e-02 -1.8739e+00 -9.5201e-01 -1.7926e-01 -8.5362e-01 -1.1760e+00 -1.6604e+00
1323 +5.615503285e+03 +5.615503285e+03 +4.615503285e+03 +4.615503285e+03 +3.8424e-01 -9.5702e-01 +1.1956e-02 +1.2146e+00 -2.1344e+00 -1.3135e+00 -1.9214e+00 -1.3425e+00 +2.4351e+00 +8.7381e-01 -2.5804e-01 -1.6892e+00 -4.3517e-01 -4.1664e-01 +1.2732e+00 +1.1070e+00 +1.2646e+00 -4.8604e-01 +1.2801e-01 +4.5874e-01
1502 +1.449971847e+03 +1.449971847e+03 +4.499718470e+02 +4.499718470e+02 -2.2173e-01 -3.7963e-01 +9.6444e-01 +1.1106e+00 -1.9267e-01 -1.2936e+00 -3.5493e-01 +1.9172e-01 -3.9601e-01 +2.4474e-01 +1.0663e+00 -6.5813e-02 +2.9370e-01 -1.0108e+00 -1.5420e-01 +4.1379e-01 -3.1350e-01 +1.3941e-02 -2.5473e-01 +1.6909e-01
2211 +8.147239874e+02 +8.147239874e+02 -1.852760126e+02 -1.852760126e+02 +9.6059e-01 +7.0536e-01 -1.4338e+00 +7.1540e-02 -7.4266e-01 +1.6211e-01 -3.4658e-01 +9.1425e-02 +1.0652e+00 -6.6709e-01 +7.3942e-01 +5.8273e-01 -4.3571e-01 -4.8193e-02 +7.1700e-02 -9.8238e-01 -1.4659e-01 -2.4263e-01 +6.3239e-01 -8.3744e-01
2401 +6.003228025e+02 +6.003228025e+02 -3.996771975e+02 -3.996771975e+02 +1.1100e-01 +5.5121e-01 -3.9397e-01 -2.0563e-01 +1.0758e-03 -1.0410e+00 +2.3736e-01 -1.2020e+00 +5.0675e-02 +1.0225e-01 +3.4124e-01 +1.0649e-01 +5.4220e-01 -3.9061e-01 +4.5397e-02 -1.4974e-01 -1.1002e+00 +1.8003e-01 -1.8490e-01 +1.5781e-01
2509 +2.628049971e+02 +2.628049971e+02 -7.371950029e+02 -7.371950029e+02 +2.2435e-01 +1.9869e+00 -1.7438e-01 +4.1057e-02 -5.9121e-01 -4.6437e-02 +4.9513e-02 -2.3421e-01 +9.4253e-01 +3.9291e-01 -1.3441e-01 +1.5922e-01 -3.9436e-01 +4.2571e-02 +2.6778e-01 +1.1518e-01 -3.9843e-03 -1.8485e-01 -6.5711e-01 -6.2089e-01
3218 +2.478946548e+02 +2.478946548e+02 -7.521053452e+02 -7.521053452e+02 -3.4917e-02 +1.0088e+00 -6.0363e-01 -5.4647e-01 -7.0592e-01 -5.8792e-01 -3.9662e-01 -5.2620e-01 +2.8065e-01 +3.4571e-01 -9.1853e-02 +3.6767e-01 -5.8858e-01 -6.4988e-01 -8.0609e-01 -2.7065e-01 -2.1580e-01 +5.7781e-01 -5.1333e-01 -2.2102e-01
4013 +1.346531191e+02 +1.346531191e+02 -8.653468809e+02 -8.653468809e+02 +7.4091e-02 +7.0085e-01 -7.3999e-01 -2.2905e-02 -2.4821e-01 -1.0969e-01 -3.5769e-01 -8.1321e-01 +3.8588e-01 +3.0118e-01 +3.5028e-01 +7.6239e-01 -4.6439e-01 -2.6977e-01 -3.4048e-01 -6.1818e-02 -6.6426e-02 +4.7906e-02 -6.8329e-01 +2.5283e-02
4202 +9.490015463e+01 +9.490015463e+01 -9.050998454e+02 -9.050998454e+02 +7.4091e-02 +6.5970e-01 -7.3999e-01 -2.2905e-02 -2.3069e-01 -2.0902e-01 -5.2603e-01 -8.1321e-01 +3.3070e-01 +2.3744e-01 -1.6586e-01 +6.0030e-01 -6.0688e-01 -2.2794e-01 -5.5575e-01 -2.1339e-01 -6.6426e-02 +4.7906e-02 -6.8329e-01 +2.5283e-02
4901 +5.601797977e+01 +5.601797977e+01 -9.439820202e+02 -9.439820202e+02 +5.9234e-01 +5.5965e-01 -5.3240e-01 +7.1715e-02 -2.3069e-01 -2.0864e-01 -6.4319e-01 -4.6773e-01 +3.1409e-01 +2.4950e-02 -4.1979e-01 +6.0030e-01 -6.7011e-01 -2.6756e-01 -4.5002e-01 -2.2028e-01 +1.6667e-01 +3.2419e-02 -8.4698e-01 +2.5283e-02
5827 +3.696371964e+01 +3.696371964e+01 -9.630362804e+02 -9.630362804e+02 +4.5434e-01 +5.9590e-01 -8.4057e-01 +3.3854e-01 -4.5716e-01 -4.4187e-01 -1.0087e+00 -4.3066e-01 +1.9319e-01 +2.3980e-01 +7.5336e-02 +8.7478e-01 -7.0327e-01 -4.6244e-02 -3.2978e-01 -4.0507e-01 +3.3871e-01 -7.7156e-02 -5.1413e-01 +1.3010e-01
7103 +2.289466170e+01 +2.289466170e+01 -9.771053383e+02 -9.771053383e+02 +5.6758e-01 +6.4575e-01 -7.5864e-01 +1.9662e-01 -5.1161e-01 -2.9811e-01 -8.5826e-01 -5.3885e-01 +3.5999e-01 +1.3574e-01 -2.2271e-01 +8.1957e-01 -8.0826e-01 -2.4582e-01 -3.8700e-01 -3.4411e-01 +2.6911e-01 -1.0661e-01 -5.4859e-01 +4.1077e-03
30503 +1.583966724e+01 +1.583966724e+01 -9.841603328e+02 -9.841603328e+02 +4.3344e-01 +4.9366e-01 -8.1319e-01 +3.1538e-01 -5.8497e-01 -2.9614e-01 -5.6759e-01 -2.5984e-01 +1.5607e-01 +1.5191e-01 -5.4264e-02 +8.5896e-01 -6.4362e-01 +2.8926e-01 -2.4170e-01 -1.9911e-01 +7.2041e-01 -1.5034e-01 -1.0291e-01 -3.0125e-01
64225 +9.999081944e+00 +9.999081944e+00 -9.900009181e+02 -9.900009181e+02 -2.8821e-01 -1.4446e-01 -1.2720e-01 +9.7337e-03 +3.9795e-02 -4.8509e-01 -3.3151e-01 -1.6557e-01 -6.3732e-02 -1.3336e-01 +9.1284e-01 +4.8893e-01 -6.7546e-01 +1.0272e+00 -5.7788e-02 -2.7816e-01 +7.6301e-01 -1.6282e-02 +2.5790e-01 -2.5145e-01
80006 +6.275417731e+00 +6.275417731e+00 -9.937245823e+02 -9.937245823e+02 -2.5481e-01 -6.1600e-01 +5.6893e-02 +3.3094e-01 +3.7085e-01 -4.9623e-01 +1.3153e-01 +6.0413e-02 -7.0239e-01 -4.3328e-01 +6.6955e-01 +7.4640e-03 -6.0274e-01 +1.0679e+00 +1.7985e-01 -6.2727e-02 +3.9866e-01 +5.0106e-01 +8.4288e-02 +5.7677e-02
88133 +3.936296532e+00 +3.936296532e+00 -9.960637035e+02 -9.960637035e+02 -8.8521e-02 -9.5091e-01 +3.2074e-01 +3.9697e-01 +6.0377e-01 -1.8541e-01 +2.5268e-01 +1.3898e-01 -9.7457e-01 -3.9250e-01 +4.9247e-01 -1.6589e-01 -4.2539e-01 +6.6325e-01 +2.5949e-01 +1.3685e-01 +2.8522e-01 +3.3548e-01 +3.3836e-01 -6.0528e-03
93503 +2.500247024e+00 +2.500247024e+00 -9.974997530e+02 -9.974997530e+02 -2.0348e-01 -1.0753e+00 +4.4192e-01 +3.0260e-01 +6.4351e-01 -3.1614e-02 +3.4179e-01 +2.4662e-01 -1.0414e+00 -2.6172e-01 +3.8937e-01 -2.0274e-01 -1.4054e-01 +3.8141e-01 +1.8573e-01 +1.3806e-01 +2.9212e-01 +2.5496e-01 +4.7340e-01 +6.6248e-02
98147 +1.574985121e+00 +1.574985121e+00 -9.984250149e+02 -9.984250149e+02 -2.8835e-01 -1.0618e+00 +5.4337e-01 +2.4130e-01 +6.9597e-01 +1.1170e-01 +4.9973e-01 +3.0990e-01 -9.7832e-01 -1.7872e-01 +3.3003e-01 -2.3483e-01 +9.9084e-02 +3.0259e-01 +1.0529e-01 +1.3421e-01 +2.9169e-01 +2.3885e-01 +4.9140e-01 +6.7014e-02
101136 +9.979738180e-01 +9.979738180e-01 -9.990020262e+02 -9.990020262e+02 -3.5540e-01 -9.9800e-01 +6.2431e-01 +1.6208e-01 +7.0525e-01 +2.0736e-01 +6.4834e-01 +3.5303e-01 -8.5566e-01 -1.4748e-01 +3.0950e-01 -2.8626e-01 +2.8502e-01 +2.5872e-01 +7.7487e-02 +1.6009e-01 +2.5218e-01 +2.3435e-01 +4.9951e-01 +6.0872e-02
103209 +6.292434602e-01 +6.292434602e-01 -9.993707565e+02 -9.993707565e+02 -3.9189e-01 -9.2745e-01 +6.6291e-01 +1.1225e-01 +6.8213e-01 +2.5471e-01 +7.3319e-01 +3.9361e-01 -7.5607e-01 -1.5654e-01 +2.8741e-01 -3.3729e-01 +3.9320e-01 +2.3740e-01 +9.5570e-02 +1.9821e-01 +1.8276e-01 +2.2013e-01 +5.0099e-01 +5.6982e-02
105111 +3.815251912e-01 +3.815251912e-01 -9.996184748e+02 -9.996184748e+02 -4.1801e-01 -8.7603e-01 +6.8079e-01 +7.4918e-02 +6.4570e-01 +2.6576e-01 +7.9004e-01 +4.2451e-01 -6.8414e-01 -1.4925e-01 +2.6327e-01 -3.8291e-01 +4.7065e-01 +2.3504e-01 +1.2658e-01 +2.3464e-01 +1.2036e-01 +2.0265e-01 +5.0499e-01 +5.1949e-02
107215 +2.504130539e-01 +2.504130539e-01 -9.997495869e+02 -9.997495869e+02 -4.3392e-01 -8.3349e-01 +7.0138e-01 +4.0698e-02 +6.2275e-01 +2.8091e-01 +8.3512e-01 +4.4246e-01 -6.2583e-01 -1.5441e-01 +2.5272e-01 -4.3070e-01 +5.2237e-01 +2.3230e-01 +1.6176e-01 +2.6649e-01 +6.2013e-02 +1.8272e-01 +5.1920e-01 +4.1041e-02
108902 +1.539689923e-01 +1.539689923e-01 -9.998460310e+02 -9.998460310e+02 -4.6366e-01 -7.8957e-01 +7.2218e-01 -1.7846e-03 +5.8977e-01 +2.8767e-01 +8.7149e-01 +4.6947e-01 -5.6720e-01 -1.5123e-01 +2.4030e-01 -4.7916e-01 +5.7783e-01 +2.3030e-01 +2.0255e-01 +3.0038e-01 -1.2552e-03 +1.5356e-01 +5.3734e-01 +3.7364e-02
110219 +9.989345835e-02 +9.989345835e-02 -9.999001065e+02 -9.999001065e+02 -4.8941e-01 -7.4794e-01 +7.3952e-01 -3.9525e-02 +5.5723e-01 +2.8964e-01 +9.0432e-01 +4.9314e-01 -5.1200e-01 -1.5344e-01 +2.3155e-01 -5.2505e-01 +6.2647e-01 +2.3339e-01 +2.4128e-01 +3.3517e-01 -6.0281e-02 +1.3002e-01 +5.5463e-01 +2.7756e-02
111386 +6.160549057e-02 +6.160549057e-02 -9.999383945e+02 -9.999383945e+02 -5.1487e-01 -7.1612e-01 +7.5489e-01 -7.2336e-02 +5.3118e-01 +2.9035e-01 +9.2956e-01 +5.1469e-01 -4.6703e-01 -1.5578e-01 +2.2406e-01 -5.6296e-01 +6.6184e-01 +2.4168e-01 +2.8099e-01 +3.6447e-01 -1.1433e-01 +1.0298e-01 +5.7027e-01 +2.0805e-02
112300 +3.908877105e-02 +3.908877105e-02 -9.999609112e+02 -9.999609112e+02 -5.2119e-01 -7.0596e-01 +7.5676e-01 -7.9224e-02 +5.2400e-01 +2.8932e-01 +9.3942e-01 +5.1865e-01 -4.5352e-01 -1.5570e-01 +2.2062e-01 -5.7884e-01 +6.6956e-01 +2.4523e-01 +2.9488e-01 +3.7453e-01 -1.3352e-01 +9.8302e-02 +5.7382e-01 +1.9496e-02
112903 +2.502883421e-02 +2.502883421e-02 -9.999749712e+02 -9.999749712e+02 -5.2829e-01 -6.9007e-01 +7.5947e-01 -9.2813e-02 +5.0969e-01 +2.8767e-01 +9.5139e-01 +5.2967e-01 -4.3346e-01 -1.5641e-01 +2.1302e-01 -5.9800e-01 +6.8596e-01 +2.4629e-01 +3.1051e-01 +3.8966e-01 -1.5831e-01 +8.8103e-02 +5.7868e-01 +1.6079e-02
114417 +1.565785438e-02 +1.565785438e-02 -9.999843421e+02 -9.999843421e+02 -5.4787e-01 -6.6353e-01 +7.6628e-01 -1.1528e-01 +4.8895e-01 +2.8297e-01 +9.6865e-01 +5.4486e-01 -4.0179e-01 -1.5786e-01 +2.0583e-01 -6.2739e-01 +7.1161e-01 +2.5263e-01 +3.4072e-01 +4.0997e-01 -1.9941e-01 +7.0291e-02 +5.8807e-01 +1.2656e-02
115423 +9.414318618e-03 +9.414318618e-03 -9.999905857e+02 -9.999905857e+02 -5.4943e-01 -6.5902e-01 +7.6837e-01 -1.2010e-01 +4.8365e-01 +2.8298e-01 +9.7110e-01 +5.4920e-01 -3.9762e-01 -1.5900e-01 +2.0257e-01 -6.3400e-01 +7.1677e-01 +2.5284e-01 +3.4682e-01 +4.1440e-01 -2.0736e-01 +6.5289e-02 +5.9134e-01 +1.2535e-02
115922 +6.191719234e-03 +6.191719234e-03 -9.999938083e+02 -9.999938083e+02 -5.5560e-01 -6.4694e-01 +7.7062e-01 -1.2992e-01 +4.7305e-01 +2.8055e-01 +9.7609e-01 +5.5617e-01 -3.8387e-01 -1.6017e-01 +1.9932e-01 -6.4773e-01 +7.2713e-01 +2.5542e-01 +3.6035e-01 +4.2359e-01 -2.2615e-01 +5.8095e-02 +5.9482e-01 +1.0160e-02
116465 +3.939971602e-03 +3.939971602e-03 -9.999960600e+02 -9.999960600e+02 -5.5615e-01 -6.4517e-01 +7.7054e-01 -1.2971e-01 +4.7287e-01 +2.7949e-01 +9.7684e-01 +5.5673e-01 -3.8236e-01 -1.6098e-01 +1.9986e-01 -6.4844e-01 +7.2768e-01 +2.5622e-01 +3.6270e-01 +4.2523e-01 -2.2849e-01 +5.6420e-02 +5.9486e-01 +9.8647e-03
117004 +2.500968718e-03 +2.500968718e-03 -9.999974990e+02 -9.999974990e+02 -5.6114e-01 -6.3822e-01 +7.7256e-01 -1.3644e-01 +4.6729e-01 +2.7882e-01 +9.8120e-01 +5.6200e-01 -3.7384e-01 -1.6084e-01 +1.9830e-01 -6.5844e-01 +7.3501e-01 +2.5741e-01 +3.7239e-01 +4.3213e-01 -2.4113e-01 +5.1233e-02 +5.9787e-01 +9.5508e-03
117301 +1.540998679e-03 +1.540998679e-03 -9.999984590e+02 -9.999984590e+02 -5.6238e-01 -6.3614e-01 +7.7343e-01 -1.3880e-01 +4.6468e-01 +2.7864e-01 +9.8280e-01 +5.6333e-01 -3.7137e-01 -1.6050e-01 +1.9678e-01 -6.6068e-01 +7.3741e-01 +2.5711e-01 +3.7463e-01 +4.3380e-01 -2.4436e-01 +4.9046e-02 +5.9913e-01 +8.5395e-03
118112 +9.422887586e-04 +9.422887586e-04 -9.999990577e+02 -9.999990577e+02 -5.6450e-01 -6.3198e-01 +7.7468e-01 -1.4209e-01 +4.6179e-01 +2.7789e-01 +9.8519e-01 +5.6578e-01 -3.6695e-01 -1.6065e-01 +1.9584e-01 -6.6578e-01 +7.4062e-01 +2.5812e-01 +3.7955e-01 +4.3707e-01 -2.5127e-01 +4.5962e-02 +6.0031e-01 +7.8691e-03
